mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
30	30	89	89	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	507								
30	30	87	87	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	7	5
30	30	87	87	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	508								
30	30	175/2	175/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	h	
30	30	175/2	175/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	509								
30	30	88	88	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	510								
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	511								
30	30	89	89	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	5	
30	30	89	89	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	512								
30	30	179/2	179/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	6	
31	31	90	90	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	513								
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	514								
31	31	91	91	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	515								
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	516								
31	31	92	92	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	517								
31	31	92	92	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	518								
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	519								
31	31	90	90	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	520								
31	31	181/2	181/2	1.5	1/8	1/8	Chord	6/8	3	1	3/8	1/4	3/2	521								
31	31	92	92	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	522								
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	523								
31	31	90	90	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	4
31	31	90	90	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	524								
31	31	181/2	181/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	5	
31	31	181/2	181/2	1.5	1/8	1/8	Chord	6/8	4	1	3/8	1/4	3/2	525								
31	31	91	91	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6	
31	31	183/2	183/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	4	2
31	31	92	92	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	6	
31	31	92	92	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	526								
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	527								
32	32	93	93	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	528								
32	32	187/2	187/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	529								
32	32	95	95	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	530								
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	531								
32	32	93	93	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	532								
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	533								
32	32	94	94	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	534								
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	535								
32	32	95	95	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	536								
32	32	381/4	381/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	537								
32	32	191/2	191/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	538								
32	32	383/4	383/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	539								
32	32	93	93	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	540								
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	541								
32	32	94	94	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	542								
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	543								
32	32	95	95	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	544								
32	32	93	93	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	
32	32	93	93	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	545								
32	32	187/2	187/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6	
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	546								
32	32	94	94	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	547								
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	548								
32	32	95	95	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	549								
33	33	96	96	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	550								
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	551								
33	33	97	97	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	552								
33	33	195/2	195/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	553								
33	33	96	96	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	554								
33	33	193/2	193/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	555								
33	33	98	98	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	556								
33	33	96	96	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	557								
33	33	193/2	193/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	558								
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	559								
33	33	98	98	0.25	1/2	1/2	Chord	6/8	3	1	1/16	1/16	1	560								
33	33	393/4	393/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16	1/16	1	561								
33	33	197/2	197/2	0.25	5/8	5/8	Chord	6/8	3	1	1/16	1/16	1	562								
33	33	395/4	395/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16	1/16	1	563								
33	33	96	96	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	4	2
33	33	96	96	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	564								
33	33	193/2	193/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	5	
33	33	193/2	193/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	565								
33	33	97	97	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6	
33	33	195/2	195/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	9	
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	566								
33	33	98	98	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/16	8	
33	33	98	98	0.25	1/2	1/2	Chord	6/8	4	1	1/16	1/16	1	567								
33	33	393/4	393/4	0.25	9/16	9/16	Chord	6/8	4	1	1/16	1/16	1	568								
33	33	197/2	197/2	0.25	5/8	5/8	Chord	6/8	4	1	1/16	1/16	1	569								
33	33	395/4	395/4	0.25	11/16	11/16	Chord	6/8	4	1	1/16	1/16	1	570								
34	34	99	99	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	571								
34	34	201/2	201/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	572								
34	34	99	99	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	573								
34	34	199/2	199/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	574								
34	34	101	101	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	575								
34	34	99	99	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	576								
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	577								
34	34	100	100	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	578								
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	579								
34	34	101	101	0.25	1/2	1/2	Chord	6/8	3	1	1/16	1/16	1	580								
34	34	405/4	405/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16	1/16	1	581								
34	34	203/2	203/2	0.25	5/8	5/8	Chord	6/8	3	1	1/16	1/16	1	582								
34	34	407/4	407/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16	1/16	1	583								
34	34	99	99	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	4
34	34	99	99	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	584								
34	34	199/2	199/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	3	
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	585								
34	34	100	100	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	586								
34	34	201/2	201/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	9	
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	587								
34	34	101	101	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/16	8	
34	34	101	101	0.25	1/2	1/2	Chord	6/8	4	1	1/16	1/16	1	588								
34	34	405/4	405/4	0.25	9/16	9/16	Chord	6/8	4	1	1/16	1/16	1	589								
34	34	203/2	203/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/16	6	
34	34	203/2	203/2	0.25	5/8	5/8	Chord	6/8	4	1	1/16	1/16	1	590								
34	34	407/4	407/4	0.25	11/16	11/16	Chord	6/8	4	1	1/16	1/16	1	591								
35	35	102	102	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	592								
35	35	207/2	207/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	593								
35	35	102	102	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	594								
35	35	205/2	205/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	595								
35	35	104	104	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	596								
35	35	102	102	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	597								
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	598								
35	35	103	103	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	599								
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	600								
35	35	104	104	0.25	1/2	1/2	Chord	6/8	3	1	1/16	1/16	1	601								
35	35	417/4	417/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16	1/16	1	602								
35	35	209/2	209/2	0.25	5/8	5/8	Chord	6/8	3	1	1/16	1/16	1	603								
35	35	419/4	419/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16	1/16	1	604								
35	35	102	102	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	4
35	35	102	102	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	605								
35	35	205/2	205/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	3	
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	606								
35	35	103	103	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	607								
35	35	207/2	207/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	9	
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	608								
35	35	104	104	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/16	8	
35	35	104	104	0.25	1/2	1/2	Chord	6/8	4	1	1/16	1/16	1	609								
35	35	417/4	417/4	0.25	9/16	9/16	Chord	6/8	4	1	1/16	1/16	1	610								
35	35	209/2	209/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/16	6	
35	35	209/2	209/2	0.25	5/8	5/8	Chord	6/8	4	1	1/16	1/16	1	611								
35	35	419/4	419/4	0.25	11/16	11/16	Chord	6/8	4	1	1/16	1/16	1	612								
36	36	105	105	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	613								
36	36	213/2	213/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	614								
36	36	105	105	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	615								
36	36	211/2	211/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	616								
36	36	107	107	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	617								
36	36	105	105	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	618								
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	619								
36	36	106	106	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	620								
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	621								
36	36	107	107	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	622								
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	623								
36	36	105	105	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	4
36	36	105	105	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	624								
36	36	211/2	211/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	3	
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	625								
36	36	106	106	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	626								
36	36	213/2	213/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	9	
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	627								
36	36	107	107	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	8	
36	36	107	107	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	628								
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	629								
37	37	108	108	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	630								
37	37	109	109	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	631								
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	632								
37	37	110	110	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	633								
37	37	108	108	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	634								
37	37	217/2	217/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	635								
37	37	110	110	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	636								
37	37	108	108	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	637								
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	638								
37	37	109	109	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	639								
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	640								
37	37	110	110	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	641								
37	37	108	108	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	7	
37	37	108	108	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	642								
37	37	217/2	217/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6	
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	643								
37	37	109	109	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	644								
37	37	219/2	219/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5
37	37	219/2	219/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	645								
37	37	110	110	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/4	3	
37	37	110	110	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	646								
38	38	111	111	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	647								
38	38	112	112	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	648								
38	38	225/2	225/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	649								
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	650								
38	38	111	111	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	651								
38	38	223/2	223/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	652								
38	38	113	113	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	653								
38	38	111	111	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	654								
38	38	112	112	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	655								
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	656								
38	38	113	113	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	657								
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	658								
38	38	111	111	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	659								
38	38	112	112	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	660								
38	38	225/2	225/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	661								
38	38	113	113	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	5	
38	38	113	113	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	662								
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	663								
39	39	114	114	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	664								
39	39	115	115	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	665								
39	39	231/2	231/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	666								
39	39	116	116	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	667								
39	39	114	114	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	668								
39	39	229/2	229/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	669								
39	39	116	116	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	670								
39	39	114	114	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	671								
39	39	115	115	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	672								
39	39	231/2	231/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	673								
39	39	116	116	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	674								
39	39	114	114	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	9	
39	39	114	114	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	675								
39	39	229/2	229/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	8	
39	39	115	115	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6	
39	39	115	115	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	676								
39	39	231/2	231/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5
39	39	231/2	231/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	677								
39	39	116	116	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/4	3	
39	39	116	116	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	678								
40	40	117	117	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	679								
40	40	117	117	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	680								
40	40	117	117	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	681								
40	40	117	117	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	682								
