mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
44	44	259/2	259/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6		
44	44	259/2	259/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	734									
44	44	130	130	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	735									
44	44	261/2	261/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5	
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	736									
44	44	131	131	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	#		
44	44	131	131	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	737									
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	738									
45	45	132	132	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	739									
45	45	133	133	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	740									
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	741									
45	45	134	134	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	742									
45	45	132	132	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	743									
45	45	133	133	1.0	1/4	1/4	Chord	6/8	2	1	1/4	1/4	1	744									
45	45	134	134	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	745									
45	45	132	132	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	746									
45	45	133	133	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	747									
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	748									
45	45	134	134	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	749									
45	45	132	132	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	750									
45	45	133	133	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6		
45	45	133	133	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	751									
45	45	267/2	267/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5	
45	45	267/2	267/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	752									
45	45	134	134	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/4	#		
45	45	134	134	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	753									
46	46	135	135	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	754									
46	46	135	135	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	755									
46	46	135	135	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	756									
46	46	135	135	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	757									
