mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
68	67	397/2	397/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	813										
68	67	399/2	399/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	814										
68	67	397/2	397/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	815										
68	67	399/2	399/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	816										
68	67	401/2	401/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	817										
68	67	397/2	397/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5		
68	67	397/2	397/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	818										
68	67	399/2	399/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	819										
68	67	401/2	401/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	5	b	
68	67	401/2	401/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	820										
69	68	403/2	403/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	821										
69	68	405/2	405/2	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	822										
69	68	403/2	403/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	823										
69	68	405/2	405/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	824										
69	68	403/2	403/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	825										
69	68	405/2	405/2	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	826										
69	68	403/2	403/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	4		
69	68	403/2	403/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	827										
69	68	405/2	405/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	5	h		
69	68	405/2	405/2	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	828										
70	69	409/2	409/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	829										
70	69	411/2	411/2	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	830										
70	69	409/2	409/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	831										
70	69	413/2	413/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	832										
70	69	409/2	409/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	833										
70	69	205	205	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	834										
70	69	411/2	411/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	835										
70	69	206	206	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	836										
70	69	413/2	413/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	837										
70	69	207	207	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	838										
70	69	409/2	409/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	839										
70	69	205	205	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	840										
70	69	411/2	411/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/8	6			
70	69	411/2	411/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	841										
70	69	206	206	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	842										
70	69	413/2	413/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	843										
70	69	207	207	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	844										
71	70	415/2	415/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	845										
71	70	417/2	417/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	846										
71	70	419/2	419/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	847										
71	70	415/2	415/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	848										
71	70	419/2	419/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	849										
71	70	415/2	415/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	850										
71	70	208	208	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	851										
71	70	417/2	417/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	852										
71	70	209	209	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	853										
71	70	419/2	419/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	854										
71	70	210	210	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	855										
71	70	415/2	415/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/8	9	b		
71	70	415/2	415/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	856										
71	70	208	208	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	857										
71	70	417/2	417/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/8	6			
71	70	417/2	417/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	858										
71	70	209	209	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	859										
71	70	419/2	419/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	860										
71	70	210	210	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	861										
72	71	421/2	421/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	862										
72	71	423/2	423/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	863										
72	71	425/2	425/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	864										
72	71	421/2	421/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	865										
72	71	423/2	423/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	866										
72	71	421/2	421/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	867										
72	71	423/2	423/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	868										
72	71	425/2	425/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	869										
72	71	421/2	421/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5		
72	71	421/2	421/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	870										
72	71	423/2	423/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	871										
72	71	425/2	425/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	5	b	
72	71	425/2	425/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	872										
73	72	427/2	427/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	873										
73	72	429/2	429/2	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	874										
73	72	427/2	427/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	875										
73	72	429/2	429/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	876										
73	72	427/2	427/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	877										
73	72	429/2	429/2	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	878										
73	72	427/2	427/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	4		
73	72	427/2	427/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	879										
73	72	429/2	429/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	5	h		
73	72	429/2	429/2	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	880										
74	73	433/2	433/2	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	881										
74	73	433/2	433/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	882										
74	73	433/2	433/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	883										
74	73	433/2	433/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	884										
