mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
45	45	357/2	357/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	779					
45	45	179	179	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	780					
45	45	359/2	359/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	781					
45	45	176	176	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	782					
45	45	178	178	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	783					
45	45	176	176	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6			
45	45	176	176	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	784					
45	45	178	178	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	785					
46	46	180	180	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	786					
46	46	181	181	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	787					
46	46	183	183	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	788					
46	46	180	180	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	789					
46	46	361/2	361/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	790					
46	46	181	181	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	791					
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	792					
46	46	182	182	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	793					
46	46	365/2	365/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	794					
46	46	183	183	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	795					
46	46	180	180	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	796					
46	46	363/2	363/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	797					
46	46	182	182	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	798					
46	46	365/2	365/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	799					
46	46	183	183	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	800					
46	46	367/2	367/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	801					
46	46	180	180	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
46	46	180	180	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	802					
46	46	181	181	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	h3			
46	46	182	182	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	9			
46	46	182	182	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	803					
46	46	183	183	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	8			
47	47	184	184	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	804					
47	47	185	185	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	805					
47	47	187	187	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	806					
47	47	184	184	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	807					
47	47	186	186	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	808					
47	47	184	184	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	809					
47	47	369/2	369/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	810					
47	47	185	185	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	811					
47	47	371/2	371/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	812					
47	47	186	186	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	813					
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	814					
47	47	187	187	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	815					
47	47	375/2	375/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	816					
47	47	184	184	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	b4		
47	47	184	184	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	817					
47	47	185	185	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	h3			
47	47	186	186	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	9			
47	47	186	186	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	818					
47	47	187	187	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	8			
48	48	188	188	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	819					
48	48	189	189	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	820					
48	48	190	190	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	821					
48	48	188	188	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	822					
48	48	189	189	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	823					
48	48	191	191	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	824					
48	48	188	188	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	825					
48	48	190	190	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	826					
48	48	188	188	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7	#		
48	48	188	188	4.0	0	0	Chord	4/4	4	1	1	1	1	827					
48	48	189	189	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6	4		
48	48	190	190	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4		
48	48	191	191	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	#			
49	49	192	192	4.0	0	0	Chord	4/4	1	1	1	1	1	828					
49	49	192	192	4.0	0	0	Chord	4/4	2	1	1	1	1	829					
49	49	192	192	4.0	0	0	Chord	4/4	3	1	1	1	1	830					
49	49	192	192	4.0	0	0	Chord	4/4	4	1	1	1	1	831					
