mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
29	29	169/2	169/2	0.75	1/8	1/8	Chord	6/8	2	1	3/16	1/8	3/2	512					
29	29	341/4	341/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	513					
29	29	171/2	171/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	514					
29	29	84	84	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	515					
29	29	169/2	169/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	516					
29	29	171/2	171/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	517					
29	29	84	84	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	518					
29	29	169/2	169/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	6			
29	29	169/2	169/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	519					
29	29	171/2	171/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/4	#			
29	29	171/2	171/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	520					
